1,1,9.99000999000999E-4,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n1, o: o2, p: p1])
474,2,0.47352647352647353,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e1, g: g1, f: f1, h: h1, i: i1, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p1])
475,1,0.4745254745254745,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
475,2,0.4745254745254745,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d1, e: e2, g: g1, f: f2, h: h2, i: i2, j: j1, k: k2, l: l2, m: m2, n: n1, o: o1, p: p1])
476,1,0.4755244755244755,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
476,2,0.4755244755244755,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
477,1,0.47652347652347654,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
477,2,0.47652347652347654,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d1, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l1, m: m2, n: n2, o: o2, p: p2])
478,1,0.4775224775224775,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
478,2,0.4775224775224775,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d2, e: e1, g: g1, f: f2, h: h1, i: i1, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p2])
479,1,0.4785214785214785,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
479,2,0.4785214785214785,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e1, g: g1, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m2, n: n2, o: o2, p: p1])
480,1,0.47952047952047955,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
480,2,0.47952047952047955,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g1, f: f2, h: h2, i: i1, j: j2, k: k1, l: l2, m: m2, n: n2, o: o1, p: p1])
481,1,0.4805194805194805,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
481,2,0.4805194805194805,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d1, e: e1, g: g1, f: f2, h: h1, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
482,1,0.48151848151848153,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
482,2,0.48151848151848153,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e1, g: g1, f: f2, h: h2, i: i2, j: j1, k: k2, l: l2, m: m1, n: n1, o: o1, p: p2])
483,1,0.4825174825174825,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
483,2,0.4825174825174825,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d1, e: e2, g: g2, f: f1, h: h1, i: i1, j: j2, k: k2, l: l2, m: m2, n: n2, o: o2, p: p2])
484,1,0.4835164835164835,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
484,2,0.4835164835164835,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2, e: e1, g: g1, f: f2, h: h1, i: i2, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p2])
485,1,0.48451548451548454,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
485,2,0.48451548451548454,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l2, m: m2, n: n1, o: o2, p: p1])
486,1,0.4855144855144855,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
486,2,0.4855144855144855,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l2, m: m1, n: n2, o: o1, p: p2])
487,1,0.4865134865134865,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
487,2,0.4865134865134865,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h2, i: i1, j: j2, k: k2, l: l1, m: m1, n: n2, o: o1, p: p1])
488,1,0.4875124875124875,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
488,2,0.4875124875124875,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, g: g1, f: f1, h: h2, i: i1, j: j2, k: k1, l: l2, m: m2, n: n2, o: o2, p: p2])
489,1,0.4885114885114885,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
489,2,0.4885114885114885,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h1, i: i1, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
490,1,0.48951048951048953,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
490,2,0.48951048951048953,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e1, g: g2, f: f1, h: h1, i: i1, j: j1, k: k2, l: l2, m: m2, n: n2, o: o1, p: p1])
491,1,0.4905094905094905,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
491,2,0.4905094905094905,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g1, f: f2, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p1])
492,1,0.4915084915084915,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
492,2,0.4915084915084915,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g1, f: f2, h: h1, i: i1, j: j1, k: k1, l: l1, m: m2, n: n2, o: o1, p: p2])
493,1,0.4925074925074925,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
493,2,0.4925074925074925,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m2, n: n1, o: o1, p: p1])
494,1,0.4935064935064935,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
494,2,0.4935064935064935,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e1, g: g1, f: f2, h: h2, i: i1, j: j1, k: k2, l: l1, m: m2, n: n1, o: o2, p: p1])
495,1,0.4945054945054945,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
495,2,0.4945054945054945,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e2, g: g1, f: f2, h: h2, i: i1, j: j1, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
496,1,0.4955044955044955,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
496,2,0.4955044955044955,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h2, i: i1, j: j1, k: k2, l: l1, m: m1, n: n1, o: o2, p: p1])
497,1,0.4965034965034965,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
497,2,0.4965034965034965,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c1, d: d2, e: e2, g: g2, f: f1, h: h1, i: i1, j: j1, k: k2, l: l1, m: m2, n: n1, o: o2, p: p2])
498,1,0.4975024975024975,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
498,2,0.4975024975024975,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f2, h: h1, i: i2, j: j1, k: k2, l: l1, m: m1, n: n2, o: o2, p: p2])
499,1,0.4985014985014985,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
499,2,0.4985014985014985,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j1, k: k1, l: l1, m: m1, n: n1, o: o1, p: p1])
500,1,0.4995004995004995,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
500,2,0.4995004995004995,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d1, e: e2, g: g2, f: f2, h: h2, i: i2, j: j1, k: k1, l: l2, m: m2, n: n2, o: o2, p: p2])
501,1,0.5004995004995005,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
501,2,0.5004995004995005,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m2, n: n2, o: o1, p: p1])
502,1,0.5014985014985015,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
502,2,0.5014985014985015,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h1, i: i1, j: j1, k: k1, l: l2, m: m2, n: n2, o: o1, p: p2])
503,1,0.5024975024975025,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p1])
503,2,0.5024975024975025,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g1, f: f2, h: h2, i: i1, j: j2, k: k2, l: l1, m: m1, n: n1, o: o2, p: p2])
504,1,0.5034965034965035,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
504,2,0.5034965034965035,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d1, e: e1, g: g1, f: f2, h: h1, i: i1, j: j1, k: k1, l: l1, m: m2, n: n1, o: o2, p: p2])
505,1,0.5044955044955045,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
505,2,0.5044955044955045,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h1, i: i1, j: j2, k: k2, l: l1, m: m2, n: n1, o: o1, p: p2])
506,1,0.5054945054945055,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
506,2,0.5054945054945055,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d1, e: e1, g: g1, f: f1, h: h1, i: i2, j: j1, k: k2, l: l2, m: m1, n: n2, o: o1, p: p2])
507,1,0.5064935064935064,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
507,2,0.5064935064935064,RandomBidderExample@33,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e2, g: g1, f: f2, h: h1, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
508,1,0.5074925074925075,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
508,2,0.5074925074925075,RandomBidderExample@33,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e2, g: g1, f: f1, h: h2, i: i1, j: j1, k: k1, l: l1, m: m1, n: n2, o: o1, p: p2])
509,1,0.5084915084915085,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@32,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
