1,1,9.99000999000999E-4,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Theater, Sport: Bike tours, Environment: Monuments])
408,2,0.4075924075924076,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Square])
409,1,0.4085914085914086,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Amusement park, Culinary: Local cuisine, Shopping: Shopping malls, Culture: Music hall, Sport: Hiking, Environment: Monuments])
409,2,0.4085914085914086,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Square])
410,1,0.4095904095904096,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Zoo, Culinary: Local cuisine, Shopping: Streets, Culture: Theater, Sport: Indoor activities, Environment: Palace])
410,2,0.4095904095904096,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
411,1,0.41058941058941056,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Excursion, Culinary: Local cuisine, Shopping: Streets, Culture: Theater, Sport: Indoor activities, Environment: Palace])
411,2,0.41058941058941056,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
412,1,0.4115884115884116,AgentI@2,(Offer  bid:Bid[Atmosphere: Security (personal), Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Markets, Culture: Theater, Sport: Hiking, Environment: Monuments])
412,2,0.4115884115884116,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
413,1,0.4125874125874126,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Festivals, Culinary: Local cuisine, Shopping: Streets, Culture: Cinema, Sport: Hiking, Environment: Monuments])
413,2,0.4125874125874126,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
414,1,0.41358641358641357,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Adventure, Environment: Special streets])
414,2,0.41358641358641357,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
415,1,0.4145854145854146,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Amusement park, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Congress center, Sport: Hiking, Environment: Palace])
415,2,0.4145854145854146,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
416,1,0.4155844155844156,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Amusement park, Culinary: Local cuisine, Shopping: Markets, Culture: Music hall, Sport: Outdoor activities, Environment: Monuments])
416,2,0.4155844155844156,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
417,1,0.4165834165834166,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Festivals, Culinary: Local cuisine, Shopping: Streets, Culture: Art gallery, Sport: Hiking, Environment: Monuments])
417,2,0.4165834165834166,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
418,1,0.4175824175824176,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Markets, Culture: Art gallery, Sport: Bike tours, Environment: Monuments])
418,2,0.4175824175824176,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
419,1,0.41858141858141856,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Festivals, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Museum, Sport: Indoor activities, Environment: Palace])
419,2,0.41858141858141856,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
420,1,0.4195804195804196,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Art gallery, Sport: Hiking, Environment: Palace])
420,2,0.4195804195804196,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
421,1,0.4205794205794206,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Shopping malls, Culture: Theater, Sport: Bike tours, Environment: Palace])
421,2,0.4205794205794206,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
422,1,0.42157842157842157,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Zoo, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Congress center, Sport: Indoor activities, Environment: Palace])
422,2,0.42157842157842157,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
423,1,0.4225774225774226,AgentI@2,(Offer  bid:Bid[Atmosphere: Security (personal), Amusement: Casinos, Culinary: Local cuisine, Shopping: Streets, Culture: Theater, Sport: Bike tours, Environment: Monuments])
423,2,0.4225774225774226,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
424,1,0.42357642357642356,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightclubs, Culinary: Local cuisine, Shopping: Streets, Culture: Theater, Sport: Hiking, Environment: Palace])
424,2,0.42357642357642356,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
425,1,0.4245754245754246,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Theater, Sport: Hiking, Environment: Monuments])
425,2,0.4245754245754246,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Zoo, Culinary: International cuisine, Shopping: Markets, Culture: Cinema, Sport: Bike tours, Environment: Square])
426,1,0.4255744255744256,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Amusement park, Culinary: International cuisine, Shopping: Small boutiques, Culture: Music hall, Sport: Adventure, Environment: Monuments])
426,2,0.4255744255744256,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
427,1,0.42657342657342656,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Zoo, Culinary: Local cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Hiking, Environment: Monuments])
427,2,0.42657342657342656,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
428,1,0.4275724275724276,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Excursion, Culinary: Local cuisine, Shopping: Streets, Culture: Cinema, Sport: Bike tours, Environment: Palace])
428,2,0.4275724275724276,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
429,1,0.42857142857142855,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Festivals, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Theater, Sport: Hiking, Environment: Special streets])
429,2,0.42857142857142855,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
430,1,0.42957042957042957,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Theater, Sport: Bike tours, Environment: Monuments])
430,2,0.42957042957042957,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
431,1,0.4305694305694306,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Casinos, Culinary: Local cuisine, Shopping: Streets, Culture: Theater, Sport: Indoor activities, Environment: Palace])
431,2,0.4305694305694306,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
432,1,0.43156843156843155,AgentI@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Excursion, Culinary: Local cuisine, Shopping: Shopping malls, Culture: Art gallery, Sport: Bike tours, Environment: Monuments])
432,2,0.43156843156843155,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
