1,1,9.99000999000999E-4,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h3])
381,1,0.3806193806193806,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
381,2,0.3806193806193806,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e3, f: f3, g: g1, h: h2])
382,1,0.38161838161838163,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
382,2,0.38161838161838163,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2, e: e2, f: f2, g: g1, h: h1])
383,1,0.3826173826173826,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
383,2,0.3826173826173826,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d3, e: e3, f: f1, g: g1, h: h3])
384,1,0.3836163836163836,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
384,2,0.3836163836163836,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d1, e: e2, f: f1, g: g2, h: h2])
385,1,0.38461538461538464,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
385,2,0.38461538461538464,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d3, e: e2, f: f1, g: g1, h: h1])
386,1,0.3856143856143856,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
386,2,0.3856143856143856,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2, e: e1, f: f2, g: g1, h: h2])
387,1,0.3866133866133866,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
387,2,0.3866133866133866,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e3, f: f2, g: g2, h: h2])
388,1,0.3876123876123876,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
388,2,0.3876123876123876,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e1, f: f1, g: g1, h: h2])
389,1,0.3886113886113886,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
389,2,0.3886113886113886,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e3, f: f1, g: g3, h: h1])
390,1,0.38961038961038963,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
390,2,0.38961038961038963,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e1, f: f1, g: g1, h: h3])
391,1,0.3906093906093906,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
391,2,0.3906093906093906,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d3, e: e2, f: f1, g: g1, h: h1])
392,1,0.3916083916083916,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
392,2,0.3916083916083916,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2, e: e1, f: f1, g: g3, h: h3])
393,1,0.3926073926073926,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
393,2,0.3926073926073926,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d1, e: e2, f: f1, g: g1, h: h1])
394,1,0.3936063936063936,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
394,2,0.3936063936063936,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d1, e: e2, f: f3, g: g3, h: h2])
395,1,0.3946053946053946,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
395,2,0.3946053946053946,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e2, f: f2, g: g2, h: h2])
396,1,0.3956043956043956,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
396,2,0.3956043956043956,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e1, f: f2, g: g1, h: h1])
397,1,0.3966033966033966,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
397,2,0.3966033966033966,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e3, f: f1, g: g1, h: h1])
398,1,0.39760239760239763,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
398,2,0.39760239760239763,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3, e: e2, f: f2, g: g1, h: h2])
399,1,0.3986013986013986,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
399,2,0.3986013986013986,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e1, f: f1, g: g2, h: h2])
400,1,0.3996003996003996,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
400,2,0.3996003996003996,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d2, e: e2, f: f2, g: g3, h: h2])
401,1,0.4005994005994006,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g3, h: h2])
401,2,0.4005994005994006,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b1, c: c2, d: d2, e: e1, f: f1, g: g1, h: h1])
402,1,0.4015984015984016,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
402,2,0.4015984015984016,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d1, e: e1, f: f1, g: g1, h: h3])
403,1,0.4025974025974026,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
403,2,0.4025974025974026,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d2, e: e3, f: f3, g: g1, h: h2])
404,1,0.4035964035964036,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
404,2,0.4035964035964036,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d3, e: e1, f: f3, g: g2, h: h3])
405,1,0.4045954045954046,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d2, e: e3, f: f3, g: g3, h: h3])
405,2,0.4045954045954046,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d1, e: e1, f: f1, g: g3, h: h1])
406,1,0.40559440559440557,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
406,2,0.40559440559440557,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e1, f: f3, g: g3, h: h2])
407,1,0.4065934065934066,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
407,2,0.4065934065934066,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d1, e: e1, f: f1, g: g3, h: h1])
408,1,0.4075924075924076,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
408,2,0.4075924075924076,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d1, e: e1, f: f3, g: g2, h: h1])
409,1,0.4085914085914086,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
409,2,0.4085914085914086,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c3, d: d2, e: e2, f: f1, g: g1, h: h3])
410,1,0.4095904095904096,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
410,2,0.4095904095904096,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, f: f2, g: g3, h: h3])
411,1,0.41058941058941056,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
411,2,0.41058941058941056,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d1, e: e1, f: f1, g: g2, h: h3])
412,1,0.4115884115884116,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
412,2,0.4115884115884116,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e3, f: f3, g: g2, h: h2])
413,1,0.4125874125874126,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
413,2,0.4125874125874126,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3, e: e3, f: f1, g: g1, h: h2])
414,1,0.41358641358641357,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
414,2,0.41358641358641357,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c3, d: d1, e: e1, f: f1, g: g1, h: h2])
415,1,0.4145854145854146,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
415,2,0.4145854145854146,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e1, f: f1, g: g1, h: h2])
416,1,0.4155844155844156,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
416,2,0.4155844155844156,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d3, e: e2, f: f2, g: g1, h: h2])
417,1,0.4165834165834166,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
417,2,0.4165834165834166,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e1, f: f2, g: g1, h: h1])
418,1,0.4175824175824176,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e2, f: f3, g: g3, h: h3])
418,2,0.4175824175824176,SENGOKU@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d1, e: e3, f: f2, g: g1, h: h2])
419,1,0.41858141858141856,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f3, g: g1, h: h3])
419,2,0.41858141858141856,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d1, e: e1, f: f2, g: g1, h: h1])
420,1,0.4195804195804196,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c1, d: d3, e: e3, f: f1, g: g3, h: h3])
420,2,0.4195804195804196,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b2, c: c3, d: d2, e: e2, f: f3, g: g3, h: h1])
421,1,0.4205794205794206,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
421,2,0.4205794205794206,SENGOKU@21,(Offer  bid:Bid[a: a2, b: b3, c: c2, d: d3, e: e2, f: f1, g: g2, h: h2])
422,1,0.42157842157842157,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@20,(Offer  bid:Bid[a: a3, b: b1, c: c2, d: d3, e: e3, f: f3, g: g3, h: h3])
422,2,0.42157842157842157,SENGOKU@21,(Offer  bid:Bid[a: a3, b: b2, c: c2, d: d2, e: e3, f: f1, g: g1, h: h1])
