1,1,9.99000999000999E-4,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l1, m: m1, n: n2, o: o2, p: p1])
211,2,0.21078921078921078,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
212,1,0.21178821178821178,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d1, e: e1, g: g2, f: f1, h: h2, i: i2, j: j1, k: k2, l: l1, m: m2, n: n2, o: o2, p: p2])
212,2,0.21178821178821178,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
213,1,0.2127872127872128,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l1, m: m2, n: n1, o: o2, p: p1])
213,2,0.2127872127872128,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
214,1,0.2137862137862138,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i1, j: j2, k: k1, l: l2, m: m2, n: n1, o: o1, p: p1])
214,2,0.2137862137862138,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
215,1,0.21478521478521478,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e2, g: g1, f: f2, h: h1, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o1, p: p1])
215,2,0.21478521478521478,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
216,1,0.21578421578421578,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f1, h: h1, i: i2, j: j2, k: k2, l: l1, m: m2, n: n2, o: o1, p: p2])
216,2,0.21578421578421578,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
217,1,0.21678321678321677,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k2, l: l2, m: m1, n: n2, o: o2, p: p2])
217,2,0.21678321678321677,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
218,1,0.2177822177822178,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e1, g: g1, f: f2, h: h2, i: i2, j: j1, k: k1, l: l2, m: m2, n: n1, o: o2, p: p1])
218,2,0.2177822177822178,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
219,1,0.21878121878121878,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j2, k: k2, l: l1, m: m2, n: n2, o: o1, p: p2])
219,2,0.21878121878121878,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
220,1,0.21978021978021978,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g2, f: f2, h: h2, i: i2, j: j2, k: k2, l: l1, m: m1, n: n2, o: o2, p: p1])
220,2,0.21978021978021978,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
221,1,0.22077922077922077,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c2, d: d2, e: e1, g: g1, f: f2, h: h2, i: i2, j: j2, k: k1, l: l1, m: m2, n: n2, o: o2, p: p1])
221,2,0.22077922077922077,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
222,1,0.2217782217782218,PonPokoAgent@20,(Offer  bid:Bid[a: a2, b: b2, c: c1, d: d2, e: e2, g: g1, f: f2, h: h2, i: i2, j: j1, k: k2, l: l2, m: m2, n: n1, o: o1, p: p1])
222,2,0.2217782217782218,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
223,1,0.22277722277722278,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2, e: e1, g: g2, f: f2, h: h1, i: i2, j: j2, k: k1, l: l1, m: m2, n: n1, o: o1, p: p1])
223,2,0.22277722277722278,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g1, f: f1, h: h2, i: i1, j: j2, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
224,1,0.22377622377622378,PonPokoAgent@20,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i2, j: j2, k: k1, l: l2, m: m2, n: n2, o: o2, p: p2])
224,2,0.22377622377622378,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@21,(Offer  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
225,1,0.22477522477522477,PonPokoAgent@20,(Accept  bid:Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2])
agreement,Bid[a: a1, b: b2, c: c2, d: d2, e: e2, g: g2, f: f1, h: h2, i: i1, j: j1, k: k2, l: l2, m: m1, n: n1, o: o2, p: p2],0.8354499074206189,0.9702374365786384
