1,1,9.99000999000999E-4,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Theater, Sport: Bike tours, Environment: Monuments])
588,2,0.5874125874125874,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
589,1,0.5884115884115884,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
589,2,0.5884115884115884,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
590,1,0.5894105894105894,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
590,2,0.5894105894105894,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
591,1,0.5904095904095904,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
591,2,0.5904095904095904,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
592,1,0.5914085914085914,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
592,2,0.5914085914085914,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
593,1,0.5924075924075924,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
593,2,0.5924075924075924,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
594,1,0.5934065934065934,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
594,2,0.5934065934065934,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
595,1,0.5944055944055944,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
595,2,0.5944055944055944,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
596,1,0.5954045954045954,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
596,2,0.5954045954045954,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
597,1,0.5964035964035964,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
597,2,0.5964035964035964,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Square])
598,1,0.5974025974025974,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
598,2,0.5974025974025974,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
599,1,0.5984015984015985,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
599,2,0.5984015984015985,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
600,1,0.5994005994005994,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
600,2,0.5994005994005994,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
601,1,0.6003996003996004,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
601,2,0.6003996003996004,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
602,1,0.6013986013986014,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
602,2,0.6013986013986014,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
603,1,0.6023976023976024,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
603,2,0.6023976023976024,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
604,1,0.6033966033966034,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
604,2,0.6033966033966034,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
605,1,0.6043956043956044,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
605,2,0.6043956043956044,boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@3,(Offer  bid:Bid[Atmosphere: Turistic activities, Amusement: Nightlife and entertainment, Culinary: International cuisine, Shopping: Shopping malls, Culture: Cinema, Sport: Bike tours, Environment: Monuments])
606,1,0.6053946053946054,boa-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OS-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_AS_a_b-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OM_l-.Users.shimizutakumu.IdeaProjects.genius.out.production.test.KANAC.shimizu_OMS_t@2,(Offer  bid:Bid[Atmosphere: Hospitality, Amusement: Nightlife and entertainment, Culinary: Local cuisine, Shopping: Small boutiques, Culture: Cinema, Sport: Bike tours, Environment: Palace])
