1,1,9.99000999000999E-4,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Handmade, Music: DJ, Cleanup: Specialized Materials])
279,2,0.2787212787212787,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
280,1,0.27972027972027974,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
280,2,0.27972027972027974,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Specialized Materials])
281,1,0.2807192807192807,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
281,2,0.2807192807192807,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Hired Help])
282,1,0.2817182817182817,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
282,2,0.2817182817182817,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Handmade, Music: MP3, Cleanup: Water and Soap])
283,1,0.2827172827172827,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
283,2,0.2827172827172827,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Catering, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
284,1,0.2837162837162837,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
284,2,0.2837162837162837,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
285,1,0.28471528471528473,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
285,2,0.28471528471528473,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
286,1,0.2857142857142857,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
286,2,0.2857142857142857,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: Band, Cleanup: Hired Help])
287,1,0.2867132867132867,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
287,2,0.2867132867132867,TimeDependentAgent@3,(Offer  bid:Bid[Food: Handmade Food, Drinks: Catering, Location: Party Room, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
288,1,0.28771228771228774,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
288,2,0.28771228771228774,TimeDependentAgent@3,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
289,1,0.2887112887112887,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
289,2,0.2887112887112887,TimeDependentAgent@3,(Offer  bid:Bid[Food: Handmade Food, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Water and Soap])
290,1,0.2897102897102897,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
290,2,0.2897102897102897,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Water and Soap])
291,1,0.2907092907092907,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
291,2,0.2907092907092907,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: MP3, Cleanup: Water and Soap])
292,1,0.2917082917082917,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
292,2,0.2917082917082917,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Water and Soap])
293,1,0.29270729270729273,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
293,2,0.29270729270729273,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Beer Only, Location: Party Room, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
294,1,0.2937062937062937,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
294,2,0.2937062937062937,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Specialized Materials])
295,1,0.2947052947052947,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
295,2,0.2947052947052947,TimeDependentAgent@3,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: Band, Cleanup: Hired Help])
296,1,0.2957042957042957,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
296,2,0.2957042957042957,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Catering, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
297,1,0.2967032967032967,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
297,2,0.2967032967032967,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Handmade Cocktails, Location: Ballroom, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
298,1,0.2977022977022977,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
298,2,0.2977022977022977,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Handmade Cocktails, Location: Your Dorm, Invitations: Custom, Printed, Music: MP3, Cleanup: Specialized Materials])
299,1,0.2987012987012987,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
299,2,0.2987012987012987,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Party Room, Invitations: Plain, Music: DJ, Cleanup: Water and Soap])
300,1,0.2997002997002997,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
300,2,0.2997002997002997,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Plain, Music: MP3, Cleanup: Hired Help])
301,1,0.3006993006993007,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
301,2,0.3006993006993007,TimeDependentAgent@3,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
302,1,0.3016983016983017,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
302,2,0.3016983016983017,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
303,1,0.3026973026973027,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
303,2,0.3026973026973027,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Water and Soap])
304,1,0.3036963036963037,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
304,2,0.3036963036963037,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Non-Alcoholic, Location: Party Tent, Invitations: Plain, Music: MP3, Cleanup: Water and Soap])
305,1,0.3046953046953047,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
305,2,0.3046953046953047,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: Band, Cleanup: Water and Soap])
306,1,0.30569430569430567,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
306,2,0.30569430569430567,TimeDependentAgent@3,(Offer  bid:Bid[Food: Finger-Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Photo, Music: Band, Cleanup: Water and Soap])
307,1,0.3066933066933067,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
307,2,0.3066933066933067,TimeDependentAgent@3,(Offer  bid:Bid[Food: Catering, Drinks: Beer Only, Location: Party Tent, Invitations: Custom, Printed, Music: MP3, Cleanup: Water and Soap])
308,1,0.3076923076923077,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
308,2,0.3076923076923077,TimeDependentAgent@3,(Offer  bid:Bid[Food: Handmade Food, Drinks: Handmade Cocktails, Location: Party Room, Invitations: Custom, Printed, Music: DJ, Cleanup: Specialized Materials])
309,1,0.3086913086913087,boa-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Offering4-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.NEXT_a_b-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.HHFM_l-.Users.takumu.IdeaProjects.genius.out.production.test.KANAC.Strategy1_t@2,(Offer  bid:Bid[Food: Chips and Nuts, Drinks: Beer Only, Location: Party Room, Invitations: Photo, Music: DJ, Cleanup: Specialized Materials])
